stage,target,model,fold_count,cv_train_mae_mean,cv_train_mae_std,cv_train_rmse_mean,cv_train_rmse_std,cv_train_r2_mean,cv_train_r2_std,cv_train_median_absolute_error_mean,cv_train_median_absolute_error_std,cv_train_normalized_rmse_mean,cv_train_normalized_rmse_std,cv_validation_mae_mean,cv_validation_mae_std,cv_validation_rmse_mean,cv_validation_rmse_std,cv_validation_r2_mean,cv_validation_r2_std,cv_validation_median_absolute_error_mean,cv_validation_median_absolute_error_std,cv_validation_normalized_rmse_mean,cv_validation_normalized_rmse_std,convergence_warnings,convergence_reached,n_iter,dataset_hash,split_hash,model_config_hash,model_registry_version
kfold,lcd,svr_rbf,5,0.5209900351008403,0.0053581839513531,1.116695314701612,0.0252175533837807,0.927494214748509,0.0027214964094052,0.1036345458297275,0.0002133770237658,0.2692171351214451,0.0050566367328838,1.2143249289478617,0.0213979153131984,1.880732249872112,0.0860821988429301,0.7940211898161267,0.0136868999895007,0.7528243395480734,0.0100301058339279,0.4535368038263874,0.0232525699803956,Solver terminated early (max_iter=20000).  Consider pre-processing your data with StandardScaler or MinMaxScaler.,False,20000 | 20000 | 20000 | 20000 | 20000,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,fef5a575a49136c346144322849d5164f18dc282c01323745057e0f500d3dfb8,2026-08-04-poisson-nystroem-v1
kfold,lcd,nu_svr,5,0.5957576535453738,0.0056194518612782,1.1272094719386712,0.0255424061532192,0.9261240224423948,0.0027173359890661,0.3069663584149243,0.00412016899176,0.2717502798016827,0.0050197347097457,1.222735204161511,0.0201643384576982,1.883962240363496,0.0848340157163042,0.7933126286600112,0.0135246521207641,0.7686442038698497,0.0181469127906181,0.4543142363436617,0.0229538647940816,Solver terminated early (max_iter=20000).  Consider pre-processing your data with StandardScaler or MinMaxScaler.,False,20000 | 20000 | 20000 | 20000 | 20000,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,c6446a91abc8f7c83f6abdc1f3507eccac19d5482e31328c7eb8dbd1c7fd7d1b,2026-08-04-poisson-nystroem-v1
kfold,lcd,nystroem_ridge,5,1.559133047039797,0.0231262866852756,2.294336089855622,0.0443031361500404,0.6937507669836339,0.0158097970638258,1.097946658256185,0.0075114627477118,0.5532241235594743,0.0141764289183724,1.615379318251906,0.0245477022442118,2.376794619611657,0.1007114832019138,0.671314805326196,0.0134648993906213,1.1468875567788257,0.0262850924187237,0.5731870534298804,0.0282819175877198,,True,[21] | [21] | [20] | [21] | [20],45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,1eb2df7844e678d1163792927e9f61183e5ba173eeb1813d2102406875f4f797,2026-08-04-poisson-nystroem-v1
kfold,lcd,pls_regression,5,1.2075155813889349,0.0082997147646492,1.732658169784568,0.0177214065203454,0.8254740693246285,0.002476915765984,0.8486624554058508,0.0044967179632704,0.4177330615992126,0.0029694753257381,1.3709996039009178,0.0157854806560917,1.9619337504807048,0.0715133853212954,0.7758350898581734,0.0122925398376534,0.9635322885258836,0.0259148002644805,0.4730986137005238,0.0198034968003974,,True,"[1, 1, 1, 1, 1, 1, 1, 1] | [1, 1, 1, 1, 1, 1, 1, 1] | [1, 1, 1, 1, 1, 1, 1, 1] | [1, 1, 1, 1, 1, 1, 1, 1] | [1, 1, 1, 1, 1, 1, 1, 1]",45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,13da119d7cd14eaa945d84a0b4aba89e3c99fe4c3bd5eca07e6c9ddfb660964c,2026-08-04-poisson-nystroem-v1
kfold,lcd,mlp_regressor,5,0.805226566528272,0.0842318115431512,1.2366338387292848,0.1160365107525866,0.9105229281864472,0.0167679999043109,0.5030043804107291,0.0585360862645617,0.2981139277743298,0.0272934771412647,1.2525423487906862,0.0107998231923639,1.8718907710428507,0.0565537695037472,0.7960887712927198,0.0041693217305002,0.8241114113715863,0.0098041668212347,0.451398079420141,0.0168769014940018,,True,18 | 19 | 14 | 16 | 17,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,848a8e53918c3d7f3a51170a53aa12552532ee8dec773b27dfaf373a1e666567,2026-08-04-poisson-nystroem-v1
kfold,lcd,decision_tree,5,0.541411209168797,0.0335437227177034,0.8510601034892176,0.0315021451767556,0.957811284110797,0.0036521709223371,0.3494039032803432,0.0296716336136097,0.2052329391589642,0.0089312431356472,1.2535744751785292,0.0560601330897315,2.122466860736925,0.1729321195503623,0.7361376020437358,0.0454014711546231,0.6810582993905059,0.0295921796727542,0.5117578925269508,0.0421163617516546,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,364705d7858ccdea68af74cce393f3cc6c761ddbb43051cc5b8a688574502e7c,2026-08-04-poisson-nystroem-v1
kfold,lcd,extra_tree,5,0.712117867226769,0.0229685389232928,1.0585372534594033,0.0362733865156883,0.9348340775491512,0.0037822710948371,0.507075715242564,0.0172513251705679,0.2551775984949511,0.0073830451933435,1.2399453017147484,0.0353363530036874,2.0096207011476723,0.1053288071410192,0.7643954113105715,0.0238554219521454,0.7408902443678251,0.0262862274983697,0.4845765695989728,0.0267537075674984,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,e55ec12c255f91cbcee97defed587745ddc0becff6ff999843d50608b57bb666,2026-08-04-poisson-nystroem-v1
kfold,lcd,random_forest,5,0.4577895532548119,0.0009390430825066,0.7583381593221302,0.0203528878127669,0.9665532254317576,0.0016840534849882,0.2846207595595248,0.0022048231018369,0.1828282588951196,0.0046313209104841,0.9949660576007942,0.0260272591605271,1.5593265779511345,0.1115795226197531,0.8580935164324147,0.0180178340054432,0.6283620877040036,0.0165762896355539,0.3760329914496477,0.0282894272001895,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,389fc0a340c1964993165d042b1749513aa3ef351bbaaf8c8a3dc5dd9dec837b,2026-08-04-poisson-nystroem-v1
kfold,lcd,extra_trees,5,0.2128675974448905,0.0024122939119364,0.4541938634809087,0.0267481723025666,0.9879779370074284,0.0013430274396001,0.101722634666664,0.0006026821336055,0.10949583092853,0.0062737996270363,0.9461760198507452,0.0171587186873786,1.5223299478903551,0.0922250159186491,0.864764488336322,0.0151015883938733,0.5794650026071441,0.0082000957405394,0.3670865035438565,0.0233694137718943,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,857f3d5d3a5d8b452655ae1db5ce832b073483ad4fb1671790f8010347cf6752,2026-08-04-poisson-nystroem-v1
kfold,lcd,gradient_boosting,5,1.244298272280974,0.0065745693365779,1.7165892873081894,0.0123596885687732,0.8286954772735411,0.0017716738522122,0.9184271203465992,0.0053239872251768,0.4138637963525701,0.0021350398803962,1.2999949096033898,0.0205819841970611,1.8612673104262747,0.0958315072110668,0.7982944552228058,0.0145298858047144,0.9329871246009308,0.0080396024426252,0.4488590338557958,0.025654139066185,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,ba2c142849e1cf074b77732a49987a9d247463cb8f2224de287e8cc1a5f97171,2026-08-04-poisson-nystroem-v1
kfold,lcd,hist_gradient_boosting,5,0.871754442091008,0.0051147924302064,1.2287851398623748,0.0130224195743989,0.9122143843979392,0.0018323770170779,0.6391024950310342,0.0057446133784324,0.2962582959227436,0.0030824205032939,1.0735669899104532,0.0151957101470763,1.6031326698127215,0.0805696314930326,0.8502594156843524,0.0121120140471912,0.7322121661011047,0.0194492649742546,0.3865885724441602,0.0212621572009884,,True,150 | 150 | 150 | 150 | 150,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,8f7253d865bfcdc197513116f97743d778d9acaeec5862614d7595a21ce8c6af,2026-08-04-poisson-nystroem-v1
kfold,lcd,adaboost,5,1.889332992195612,0.0270575775723164,2.3945347373685304,0.0249085779811813,0.6666453394658604,0.0064906249276246,1.6780527667686207,0.0491175285355491,0.5773170360599522,0.0056330392639655,1.914242818973252,0.035562324247899,2.4834486502762587,0.0891901873688302,0.6410994171964471,0.0117936096771746,1.679770768788091,0.0475756991214832,0.598884410755405,0.0255724433865751,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,aa1ae57038381f682701e58b946d334f6e5012e4dc5a098e53d61d158f15ac2c,2026-08-04-poisson-nystroem-v1
kfold,lcd,bagging,5,0.937860788116503,0.0151161678186416,1.2770111890572673,0.0272951709701782,0.905174666163821,0.0036532843297911,0.7553552315667493,0.0129317091396754,0.3078754409538858,0.0059461516163558,1.1608969069748565,0.0306350402243458,1.7007736250892471,0.1181397468511315,0.8312143739702023,0.0207651398433582,0.8474784749836329,0.0176966110015849,0.4101424518108358,0.030002219918815,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,3017127aa12ab38be3c104c89fad7bf83ec2c761f10f697f0a450e98821b5477,2026-08-04-poisson-nystroem-v1
kfold,lcd,voting_regressor,5,0.8323755732806208,0.0034338226289057,1.18832565790422,0.0100882605591644,0.9179052846297824,0.0011482876546381,0.5940392866801257,0.0035840150386366,0.2865014265939735,0.0019990947884082,1.125949332991046,0.0285733206496242,1.663669781031047,0.1273513336507271,0.8386393312432989,0.0199304976387436,0.7780706174167964,0.0166814295223064,0.4012368613509681,0.0327879506463376,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,603df8ce012847e429e97e9accc5c97f23e8704c7e120e19e01d4c575dc8cd80,2026-08-04-poisson-nystroem-v1
kfold,lcd,stacking_regressor,5,1.3204654102437674,0.0835134600325848,1.8084000796243065,0.1889094360311762,0.8082408232915771,0.0399852165358764,0.9117571661402496,0.0379725722989472,0.4359841193260692,0.0455148979438927,1.607705956889022,0.0937443857386655,2.222182843057116,0.1910964719987566,0.7108911292950332,0.0477437481609676,1.1578132911011612,0.0275224916691907,0.5358291820779965,0.0472439676905057,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,1329097532be6c67f3647cdb6ce5be4f5815714064dfd59f21ec97f90db2c6b0,2026-08-04-poisson-nystroem-v1
kfold,lcd,xgb_regressor,5,0.8025769959588661,0.0049337308623861,1.0751104607768518,0.0103681844481286,0.9327902041760592,0.001799989475774,0.6244457996139526,0.0024326866875118,0.2592167649293039,0.0034543515530443,1.0566185786776998,0.0259656398919696,1.5619451278004743,0.1034151301455015,0.857811205408942,0.0150822456015853,0.7433064782791137,0.0139690252263353,0.3766835191521647,0.0267760870307407,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,72d82ff87f0e09171a8220d06b59062124d9b75d7f10c0034291bbd6a6be4848,2026-08-04-poisson-nystroem-v1
kfold,lcd,lgbm_regressor,5,0.7658963052298069,0.0041502032733968,1.0837152423950636,0.0069836235970037,0.9317176000224612,0.0012462294719108,0.5602554176112529,0.0050786366439296,0.2612869311490597,0.0023745010334329,1.0413733163339014,0.0153274954004569,1.5684226005488298,0.0776415330685354,0.8566948866492717,0.0111313978337086,0.7021966682864219,0.0175760177881225,0.3782202592610887,0.0205746688537249,,True,250 | 250 | 250 | 250 | 250,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,46929a10c909e5775e3ee3ac6ee4a4e5f9b910aeb26e1bdd31b770f7ed1a9fdf,2026-08-04-poisson-nystroem-v1
kfold,lcd,catboost_regressor,5,1.130597083067727,0.0101544520884854,1.5719755468100236,0.0195599222368656,0.8563320925411959,0.0032142519748094,0.8314543121570404,0.0108565306910619,0.3789970407408771,0.0042369505358874,1.2062405610337508,0.0231481973497601,1.7394950467483503,0.0952414685865853,0.8238003003247292,0.0139289049742592,0.8569167382487775,0.0281229213093736,0.4194963882491079,0.025302688151488,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,43e5cb9bd749a21ca08863e3ec840e4155f1977cde25c5d9efff408de952f176,2026-08-04-poisson-nystroem-v1
kfold,density,selfies_transformer,5,0.1621650641050038,0.0118277655115624,0.2146590083725815,0.0165196135825613,0.8864709788150315,0.0177363051635231,0.125531293606903,0.0082278957432461,0.3361270278198313,0.0258832870957438,0.2005350083998927,0.0042957029590991,0.2719074353635505,0.0049559793164556,0.8185644437065843,0.0049690817780758,0.1518606341670532,0.0048915660960525,0.4257890660038835,0.0090012039452172,,True,19 | 29 | 15 | 27 | 22,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,2d4cab89ff2e068eb87bfeefa78c5d4860e22551771ffe49315e0d57b31b08ec,2026-08-04-poisson-nystroem-v1
kfold,pld,selfies_transformer,5,0.7724014864847528,0.0563885987604071,1.1395196463868564,0.0953878427423303,0.8923504528101482,0.0171509501694586,0.4968008871040344,0.0364701439775668,0.3272650603596224,0.0258854686789835,0.9545463812094044,0.0397381879693696,1.5071738030721171,0.0935494220735486,0.8109912396807706,0.0258305133828177,0.5539723835601805,0.0332716266210321,0.4329979320116511,0.0275092458170539,,True,30 | 19 | 24 | 23 | 30,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,2d4cab89ff2e068eb87bfeefa78c5d4860e22551771ffe49315e0d57b31b08ec,2026-08-04-poisson-nystroem-v1
kfold,lcd,selfies_transformer,5,0.916462137742139,0.0431114575327292,1.305726543777577,0.0673968457140555,0.9007260331881994,0.0096556269679744,0.6461406631011962,0.0345713760535361,0.3147683300224471,0.0151923476570684,1.1055814011291396,0.0297193010665767,1.6604287202551198,0.0860766053129664,0.8392224069749767,0.0150740603076307,0.7348850427017213,0.0197657433432677,0.4003842980907269,0.0221287797001125,,True,19 | 21 | 25 | 22 | 29,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,2d4cab89ff2e068eb87bfeefa78c5d4860e22551771ffe49315e0d57b31b08ec,2026-08-04-poisson-nystroem-v1
